name,vrom_start,vrom_end,rom_start,rom_end,vram_start,overlay_dir
ovl_En_Test5,F1C4F0,F1C870,D38C20,D38F20,80A938A0,actors
ovl_En_Test6,F1C870,F20B60,D38F20,D3BC30,80A93C20,actors
ovl_En_Az,F20B60,F25E90,D3BC30,D3F1C0,80A98030,actors
ovl_En_Estone,F25E90,F26CC0,D3F1C0,D3FD50,80A9D380,actors
ovl_Bg_Hakugin_Post,F26CC0,F29DB0,D3FD50,D42090,80A9E1B0,actors
ovl_Dm_Opstage,F29DB0,F2A210,D42090,D423E0,80AA2E30,actors
ovl_Dm_Stk,F2A210,F2F9E0,D423E0,D45500,80AA3290,actors
ovl_Dm_Char00,F2F9E0,F32640,D45500,D46C50,80AA8A60,actors
ovl_Dm_Char01,F32640,F35280,D46C50,D48630,80AAB6C0,actors
ovl_Dm_Char02,F35280,F358F0,D48630,D48B40,80AAE310,actors
ovl_Dm_Char03,F358F0,F36090,D48B40,D49110,80AAE980,actors
ovl_Dm_Char04,F36090,F369F0,D49110,D498D0,80AAF120,actors
ovl_Dm_Char05,F369F0,F38AD0,D498D0,D4AA30,80AAFA80,actors
ovl_Dm_Char06,F38AD0,F38E10,D4AA30,D4ACF0,80AB1B60,actors
ovl_Dm_Char07,F38E10,F394A0,D4ACF0,D4B110,80AB1EA0,actors
ovl_Dm_Char08,F394A0,F3C1F0,D4B110,D4CFB0,80AB2530,actors
ovl_Dm_Char09,F3C1F0,F3CB70,D4CFB0,D4D7D0,80AB5280,actors
ovl_Obj_Tokeidai,F3CB70,F3F0F0,D4D7D0,D4F040,80AB5C00,actors
ovl_En_Mnk,F3F0F0,F44B70,D4F040,D52440,80AB8180,actors
ovl_En_Egblock,F44B70,F454B0,D52440,D52BC0,80ABDC00,actors
ovl_En_Guard_Nuts,F454B0,F46390,D52BC0,D53770,80ABE540,actors
ovl_Bg_Hakugin_Bombwall,F46390,F47580,D53770,D54460,80ABF420,actors
ovl_Obj_Tokei_Tobira,F47580,F47BE0,D54460,D54A10,80AC0610,actors
ovl_Bg_Hakugin_Elvpole,F47BE0,F48050,D54A10,D54DB0,80AC0C70,actors
ovl_En_Ma4,F48050,F4ABE0,D54DB0,D56940,80AC10E0,actors
ovl_En_Twig,F4ABE0,F4B600,D56940,D571A0,80AC3C70,actors
ovl_En_Po_Fusen,F4B600,F4C260,D571A0,D57B90,80AC46D0,actors
ovl_En_Door_Etc,F4C260,F4CA80,D57B90,D58230,80AC5330,actors
ovl_En_Bigokuta,F4CA80,F4EC80,D58230,D59A80,80AC5B50,actors
ovl_Bg_Icefloe,F4EC80,F4F3F0,D59A80,D5A040,80AC7D50,actors
ovl_fbdemo_triforce,F4F3F0,F4FB50,D5A040,D5A580,80AC84D0,fbdemos
ovl_fbdemo_wipe1,F4FB50,F50AE0,D5A580,D5B010,80AC8C30,fbdemos
ovl_fbdemo_wipe3,F50AE0,F527D0,D5B010,D5BB20,80AC9BC0,fbdemos
ovl_fbdemo_wipe4,F527D0,F52A90,D5BB20,D5BD60,80ACB8B0,fbdemos
ovl_fbdemo_wipe5,F52A90,F52EF0,D5BD60,D5C100,80ACBB70,fbdemos
ovl_Effect_Ss_Sbn,F52EF0,F53860,D5C100,D5C870,80ACBFD0,effects
ovl_Obj_Ocarinalift,F53860,F54240,D5C870,D5CFD0,80ACC940,actors
ovl_En_Time_Tag,F54240,F54EB0,D5CFD0,D5D8C0,80ACD320,actors
ovl_Bg_Open_Shutter,F54EB0,F55580,D5D8C0,D5DE80,80ACDF90,actors
ovl_Bg_Open_Spot,F55580,F557A0,D5DE80,D5E050,80ACE660,actors
ovl_Bg_Fu_Kaiten,F557A0,F55A40,D5E050,D5E2A0,80ACE880,actors
ovl_Obj_Aqua,F55A40,F56800,D5E2A0,D5ED30,80ACEB20,actors
ovl_En_Elforg,F56800,F58070,D5ED30,D5FE80,80ACF8E0,actors
ovl_En_Elfbub,F58070,F586D0,D5FE80,D60470,80AD1150,actors
ovl_En_Fu_Mato,F586D0,F59B20,D60470,D614F0,80AD17B0,actors
ovl_En_Fu_Kago,F59B20,F5ABD0,D614F0,D621F0,80AD2C00,actors
ovl_En_Osn,F5ABD0,F5CF10,D621F0,D63890,80AD3CB0,actors
ovl_Bg_Ctower_Gear,F5CF10,F5D720,D63890,D63EE0,80AD5FF0,actors
ovl_En_Trt2,F5D720,F5FEC0,D63EE0,D659D0,80AD6800,actors
ovl_Obj_Tokei_Step,F5FEC0,F60A70,D659D0,D66320,80AD8FA0,actors
ovl_Bg_Lotus,F60A70,F610E0,D66320,D66850,80AD9B50,actors
ovl_En_Kame,F610E0,F63550,D66850,D681B0,80ADA1C0,actors
ovl_Obj_Takaraya_Wall,F63550,F64760,D681B0,D69010,80ADC630,actors
ovl_Bg_Fu_Mizu,F64760,F64A40,D69010,D692A0,80ADDEE0,actors
ovl_En_Sellnuts,F64A40,F67E90,D692A0,D6B490,80ADE1C0,actors
ovl_Bg_Dkjail_Ivy,F67E90,F686D0,D6B490,D6BB70,80AE1610,actors
ovl_Obj_Visiblock,F686D0,F687F0,D6BB70,D6BC60,80AE1E50,actors
ovl_En_Takaraya,F687F0,F69900,D6BC60,D6C930,80AE1F70,actors
ovl_En_Tsn,F69900,F6B2E0,D6C930,D6DA50,80AE3080,actors
ovl_En_Ds2n,F6B2E0,F6B800,D6DA50,D6DE80,80AE4A60,actors
ovl_En_Fsn,F6B800,F6FDC0,D6DE80,D70B50,80AE4F80,actors
ovl_En_Shn,F6FDC0,F71030,D70B50,D71840,80AE9540,actors
ovl_En_Stop_heishi,F71030,F72800,D71840,D729D0,80AEA7B0,actors
ovl_Obj_Bigicicle,F72800,F736B0,D729D0,D734F0,80AEBF80,actors
ovl_En_Lift_Nuts,F736B0,F760F0,D734F0,D74EF0,80AECE30,actors
ovl_En_Tk,F760F0,F79CE0,D74EF0,D776D0,80AEF870,actors
ovl_Bg_Market_Step,F79CE0,F79DF0,D776D0,D777C0,80AF3470,actors
ovl_Obj_Lupygamelift,F79DF0,F7A4A0,D777C0,D77D70,80AF3580,actors
ovl_En_Test7,F7A4A0,F7D530,D77D70,D79FD0,80AF3C30,actors
ovl_Obj_Lightblock,F7D530,F7DB90,D79FD0,D7A500,80AF6D20,actors
ovl_Mir_Ray2,F7DB90,F7E010,D7A500,D7A8E0,80AF7380,actors
ovl_En_Wdhand,F7E010,F80380,D7A8E0,D7C270,80AF7800,actors
ovl_En_Gamelupy,F80380,F80A00,D7C270,D7C7E0,80AF9B70,actors
ovl_Bg_Danpei_Movebg,F80A00,F81260,D7C7E0,D7CE90,80AFA1F0,actors
ovl_En_Snowwd,F81260,F81760,D7CE90,D7D2F0,80AFAA50,actors
ovl_En_Pm,F81760,F865C0,D7D2F0,D80440,80AFAF50,actors
ovl_En_Gakufu,F865C0,F86FE0,D80440,D80C90,80AFFDB0,actors
ovl_Elf_Msg4,F86FE0,F875F0,D80C90,D81110,80B007D0,actors
ovl_Elf_Msg5,F875F0,F878A0,D81110,D812E0,80B00DE0,actors
ovl_En_Col_Man,F878A0,F88500,D812E0,D81C80,80B01090,actors
ovl_En_Talk_Gibud,F88500,F8B5B0,D81C80,D83CB0,80B01CF0,actors
ovl_En_Giant,F8B5B0,F8C8F0,D83CB0,D84A30,80B04DA0,actors
ovl_Obj_Snowball,F8C8F0,F8EEB0,D84A30,D865D0,80B060E0,actors
ovl_Boss_Hakugin,F8EEB0,F99190,D865D0,D8D790,80B086A0,actors
ovl_En_Gb2,F99190,F9BA10,D8D790,D8F200,80B12980,actors
ovl_En_Onpuman,F9BA10,F9BFE0,D8F200,D8F6B0,80B15200,actors
ovl_Bg_Tobira01,F9BFE0,F9C420,D8F6B0,D8FA40,80B157D0,actors
ovl_En_Tag_Obj,F9C420,F9C530,D8FA40,D8FB20,80B15C10,actors
ovl_Obj_Dhouse,F9C530,F9DD30,D8FB20,D90C00,80B15D20,actors
ovl_Obj_Hakaisi,F9DD30,F9F340,D90C00,D91BE0,80B17520,actors
ovl_Bg_Hakugin_Switch,F9F340,FA06A0,D91BE0,D92850,80B18B30,actors
ovl_En_Snowman,FA06A0,FA3B00,D92850,D94E50,80B19EA0,actors
ovl_TG_Sw,FA3B00,FA3F70,D94E50,D951D0,80B1D300,actors
ovl_En_Po_Sisters,FA3F70,FA7A70,D951D0,D97A80,80B1D770,actors
ovl_En_Pp,FA7A70,FAB6C0,D97A80,D9A430,80B21270,actors
ovl_En_Hakurock,FAB6C0,FAC7C0,D9A430,D9B0A0,80B24EC0,actors
ovl_En_Hanabi,FAC7C0,FAD910,D9B0A0,D9BEA0,80B25FC0,actors
ovl_Obj_Dowsing,FAD910,FADA90,D9BEA0,D9BFB0,80B27110,actors
ovl_Obj_Wind,FADA90,FAE1F0,D9BFB0,D9C550,80B27290,actors
ovl_En_Racedog,FAE1F0,FAFEB0,D9C550,D9DAE0,80B279F0,actors
ovl_En_Kendo_Js,FAFEB0,FB1C60,D9DAE0,D9EEB0,80B296B0,actors
ovl_Bg_Botihasira,FB1C60,FB1F50,D9EEB0,D9F150,80B2B460,actors
ovl_En_Fish2,FB1F50,FB54B0,D9F150,DA17D0,80B2B750,actors
ovl_En_Pst,FB54B0,FB6370,DA17D0,DA2170,80B2ECB0,actors
ovl_En_Poh,FB6370,FB9790,DA2170,DA4410,80B2FB70,actors
ovl_Obj_Spidertent,FB9790,FBB210,DA4410,DA5660,80B32F90,actors
ovl_En_Zoraegg,FBB210,FBD9B0,DA5660,DA70F0,80B34A10,actors
ovl_En_Kbt,FBD9B0,FBEC10,DA70F0,DA7E30,80B371B0,actors
ovl_En_Gg,FBEC10,FC0D50,DA7E30,DA95D0,80B38410,actors
ovl_En_Maruta,FC0D50,FC2AF0,DA95D0,DAA990,80B3A550,actors
ovl_Obj_Snowball2,FC2AF0,FC4920,DAA990,DABFD0,80B3C2F0,actors
ovl_En_Gg2,FC4920,FC5F30,DABFD0,DAD000,80B3E120,actors
ovl_Obj_Ghaka,FC5F30,FC66F0,DAD000,DAD630,80B3F730,actors
ovl_En_Dnp,FC66F0,FC7CC0,DAD630,DAE590,80B3FEF0,actors
ovl_En_Dai,FC7CC0,FC9D50,DAE590,DAFC30,80B414C0,actors
ovl_Bg_Goron_Oyu,FC9D50,FCA4D0,DAFC30,DB01E0,80B43550,actors
ovl_En_Kgy,FCA4D0,FCD6A0,DB01E0,DB2060,80B43CD0,actors
ovl_En_Invadepoh,FCD6A0,FDA000,DB2060,DB97C0,80B46EA0,actors
ovl_En_Gk,FDA000,FDD3F0,DB97C0,DBBAB0,80B53970,actors
ovl_En_An,FDD3F0,FE42D0,DBBAB0,DBFD20,80B56D60,actors
ovl_En_Bee,FE42D0,FE4E90,DBFD20,DC06B0,80B5DC40,actors
ovl_En_Ot,FE4E90,FE8430,DC06B0,DC2CA0,80B5E800,actors
ovl_En_Dragon,FE8430,FEA630,DC2CA0,DC44D0,80B61DB0,actors
ovl_Obj_Dora,FEA630,FEB140,DC44D0,DC4D30,80B63FB0,actors
ovl_En_Bigpo,FEB140,FEF020,DC4D30,DC79F0,80B64AC0,actors
ovl_Obj_Kendo_Kanban,FEF020,FF0580,DC79F0,DC8A00,80B689A0,actors
ovl_Obj_Hariko,FF0580,FF0890,DC8A00,DC8C80,80B69F00,actors
ovl_En_Sth,FF0890,FF71C0,DC8C80,DCD5F0,80B6A210,actors
ovl_Bg_Sinkai_Kabe,FF71C0,FF7740,DCD5F0,DCDAA0,80B70B40,actors
ovl_Bg_Haka_Curtain,FF7740,FF7B80,DCDAA0,DCDDA0,80B710C0,actors
ovl_Bg_Kin2_Bombwall,FF7B80,FF8360,DCDDA0,DCE400,80B71500,actors
ovl_Bg_Kin2_Fence,FF8360,FF8AE0,DCE400,DCE990,80B71CE0,actors
ovl_Bg_Kin2_Picture,FF8AE0,FF9670,DCE990,DCF300,80B72460,actors
ovl_Bg_Kin2_Shelf,FF9670,FFA400,DCF300,DCFC50,80B72FF0,actors
ovl_En_Rail_Skb,FFA400,FFD5C0,DCFC50,DD1D50,80B73D80,actors
ovl_En_Jg,FFD5C0,FFFB60,DD1D50,DD36A0,80B76F40,actors
ovl_En_Tru_Mt,FFFB60,10012A0,DD36A0,DD4860,80B794E0,actors
ovl_Obj_Um,10012A0,1006390,DD4860,DD7FB0,80B7AC20,actors
ovl_En_Neo_Reeba,1006390,1008430,DD7FB0,DD95B0,80B7FD10,actors
ovl_Bg_Mbar_Chair,1008430,1008560,DD95B0,DD96A0,80B81DB0,actors
ovl_Bg_Ikana_Block,1008560,1009230,DD96A0,DDA040,80B81EE0,actors
ovl_Bg_Ikana_Mirror,1009230,1009DE0,DDA040,DDA830,80B82BB0,actors
ovl_Bg_Ikana_Rotaryroom,1009DE0,100BEB0,DDA830,DDBE50,80B83760,actors
ovl_Bg_Dblue_Balance,100BEB0,100D670,DDBE50,DDD040,80B85830,actors
ovl_Bg_Dblue_Waterfall,100D670,100EF80,DDD040,DDE260,80B87000,actors
ovl_En_Kaizoku,100EF80,1014CC0,DDE260,DE1EC0,80B88910,actors
ovl_En_Ge2,1014CC0,1016A20,DE1EC0,DE32A0,80B8E650,actors
ovl_En_Ma_Yts,1016A20,1017F10,DE32A0,DE4080,80B903B0,actors
ovl_En_Ma_Yto,1017F10,101B6B0,DE4080,DE5D30,80B918A0,actors
ovl_Obj_Tokei_Turret,101B6B0,101B910,DE5D30,DE5F40,80B95040,actors
ovl_Bg_Dblue_Elevator,101B910,101C500,DE5F40,DE6870,80B952A0,actors
ovl_Obj_Warpstone,101C500,101CC80,DE6870,DE6E50,80B95E90,actors
ovl_En_Zog,101CC80,101F640,DE6E50,DE8C60,80B96610,actors
ovl_Obj_Rotlift,101F640,101FA00,DE8C60,DE8FF0,80B98FE0,actors
ovl_Obj_Jg_Gakki,101FA00,101FC30,DE8FF0,DE91F0,80B993A0,actors
ovl_Bg_Inibs_Movebg,101FC30,101FDF0,DE91F0,DE9390,80B995D0,actors
ovl_En_Zot,101FDF0,10238D0,DE9390,DEB7C0,80B99790,actors
ovl_Obj_Tree,10238D0,1023E70,DEB7C0,DEBC60,80B9D270,actors
ovl_Obj_Y2lift,1023E70,10241A0,DEBC60,DEBF20,80B9D810,actors
ovl_Obj_Y2shutter,10241A0,1024770,DEBF20,DEC400,80B9DB40,actors
ovl_Obj_Boat,1024770,1024F00,DEC400,DECA50,80B9E110,actors
ovl_Obj_Taru,1024F00,1025C70,DECA50,DED4D0,80B9E8A0,actors
ovl_Obj_Hunsui,1025C70,10276F0,DED4D0,DEE810,80B9F610,actors
ovl_En_Jc_Mato,10276F0,1027AD0,DEE810,DEEB60,80BA10A0,actors
ovl_Mir_Ray3,1027AD0,1028D80,DEEB60,DEFA80,80BA1480,actors
ovl_En_Zob,1028D80,102ADB0,DEFA80,DF0E70,80BA2730,actors
ovl_Elf_Msg6,102ADB0,102BC30,DF0E70,DF17A0,80BA4760,actors
ovl_Obj_Nozoki,102BC30,102D020,DF17A0,DF2640,80BA55E0,actors
ovl_En_Toto,102D020,102ED40,DF2640,DF3A70,80BA69E0,actors
ovl_En_Railgibud,102ED40,1032140,DF3A70,DF5E10,80BA8700,actors
ovl_En_Baba,1032140,1033FF0,DF5E10,DF74C0,80BABB00,actors
ovl_En_Suttari,1033FF0,1038890,DF74C0,DFA4A0,80BAD9B0,actors
ovl_En_Zod,1038890,103A200,DFA4A0,DFB750,80BB2250,actors
ovl_En_Kujiya,103A200,103AFF0,DFB750,DFBFC0,80BB3BC0,actors
ovl_En_Geg,103AFF0,103E020,DFBFC0,DFE020,80BB49B0,actors
ovl_Obj_Kinoko,103E020,103E3E0,DFE020,DFE3B0,80BB79E0,actors
ovl_Obj_Yasi,103E3E0,103E6B0,DFE3B0,DFE650,80BB7DA0,actors
ovl_En_Tanron1,103E6B0,1040080,DFE650,DFF6C0,80BB8070,actors
ovl_En_Tanron2,1040080,1041D00,DFF6C0,E00B80,80BB9A40,actors
ovl_En_Tanron3,1041D00,1043040,E00B80,E01A60,80BBB810,actors
ovl_Obj_Chan,1043040,10443F0,E01A60,E02AE0,80BBCB50,actors
ovl_En_Zos,10443F0,10461D0,E02AE0,E03DF0,80BBDF10,actors
ovl_En_S_Goro,10461D0,1049450,E03DF0,E05CD0,80BBFCF0,actors
ovl_En_Nb,1049450,104AFA0,E05CD0,E06FD0,80BC2F70,actors
ovl_En_Ja,104AFA0,104D020,E06FD0,E085F0,80BC4AC0,actors
ovl_Bg_F40_Block,104D020,104DE50,E085F0,E08F60,80BC6B40,actors
ovl_Bg_F40_Switch,104DE50,104E2F0,E08F60,E092C0,80BC7970,actors
ovl_En_Po_Composer,104E2F0,104FFB0,E092C0,E0A5F0,80BC7E10,actors
ovl_En_Guruguru,104FFB0,1050E90,E0A5F0,E0B190,80BC9AD0,actors
ovl_Oceff_Wipe5,1050E90,1052620,E0B190,E0C8B0,80BCA9B0,actors
ovl_En_Stone_heishi,1052620,1053910,E0C8B0,E0D710,80BCC150,actors
ovl_Oceff_Wipe6,1053910,1053F60,E0D710,E0DC20,80BCD440,actors
ovl_En_Scopenuts,1053F60,1056360,E0DC20,E0F510,80BCDA90,actors
ovl_En_Scopecrow,1056360,1057010,E0F510,E0FEF0,80BCFE90,actors
ovl_Oceff_Wipe7,1057010,1057E70,E0FEF0,E10640,80BD0B40,actors
ovl_Eff_Kamejima_Wave,1057E70,1058510,E10640,E10B60,80BD19B0,actors
ovl_En_Hg,1058510,10595E0,E10B60,E11700,80BD2060,actors
ovl_En_Hgo,10595E0,105A510,E11700,E12200,80BD3130,actors
ovl_En_Zov,105A510,105BD60,E12200,E13300,80BD4060,actors
ovl_En_Ah,105BD60,105D3C0,E13300,E14230,80BD58B0,actors
ovl_Obj_Hgdoor,105D3C0,105DA50,E14230,E14720,80BD6F10,actors
ovl_Bg_Ikana_Bombwall,105DA50,105E6D0,E14720,E14FE0,80BD75A0,actors
ovl_Bg_Ikana_Ray,105E6D0,105E9A0,E14FE0,E15210,80BD8220,actors
ovl_Bg_Ikana_Shutter,105E9A0,105F110,E15210,E15670,80BD84F0,actors
ovl_Bg_Haka_Bombwall,105F110,105F870,E15670,E15C50,80BD8C60,actors
ovl_Bg_Haka_Tomb,105F870,105FC00,E15C50,E15F10,80BD93C0,actors
ovl_En_Sc_Ruppe,105FC00,1060200,E15F10,E16400,80BD9750,actors
ovl_Bg_Iknv_Doukutu,1060200,1060DA0,E16400,E16C70,80BD9D50,actors
ovl_Bg_Iknv_Obj,1060DA0,10615A0,E16C70,E17240,80BDA8F0,actors
ovl_En_Pamera,10615A0,1063D20,E17240,E18A10,80BDB0F0,actors
ovl_Obj_HsStump,1063D20,1064340,E18A10,E18F60,80BDD870,actors
ovl_En_Hidden_Nuts,1064340,10655E0,E18F60,E19C80,80BDDE90,actors
ovl_En_Zow,10655E0,1067350,E19C80,E1B0A0,80BDF130,actors
ovl_En_Talk,1067350,1067510,E1B0A0,E1B200,80BE0EA0,actors
ovl_En_Al,1067510,1069850,E1B200,E1C940,80BE1060,actors
ovl_En_Tab,1069850,106AFF0,E1C940,E1DA10,80BE33A0,actors
ovl_En_Nimotsu,106AFF0,106B3A0,E1DA10,E1DD60,80BE4B40,actors
ovl_En_Hit_Tag,106B3A0,106B5D0,E1DD60,E1DF40,80BE4EF0,actors
ovl_En_Ruppecrow,106B5D0,106CEF0,E1DF40,E1F060,80BE5120,actors
ovl_En_Tanron4,106CEF0,106DCA0,E1F060,E1F9D0,80BE6A40,actors
ovl_En_Tanron5,106DCA0,106F3D0,E1F9D0,E20A80,80BE77F0,actors
ovl_En_Tanron6,106F3D0,106F560,E20A80,E20BE0,80BE8F20,actors
ovl_En_Daiku2,106F560,1070F10,E20BE0,E21EF0,80BE90B0,actors
ovl_En_Muto,1070F10,1071930,E21EF0,E22740,80BEAA60,actors
ovl_En_Baisen,1071930,1072360,E22740,E22F80,80BEB480,actors
ovl_En_Heishi,1072360,1072990,E22F80,E234E0,80BEBEB0,actors
ovl_En_Demo_heishi,1072990,1072FD0,E234E0,E23A50,80BEC4E0,actors
ovl_En_Dt,1072FD0,10749D0,E23A50,E24D80,80BECB20,actors
ovl_En_Cha,10749D0,1074DF0,E24D80,E25100,80BEE520,actors
ovl_Obj_Dinner,1074DF0,1074F70,E25100,E25250,80BEE940,actors
ovl_Eff_Lastday,1074F70,10756F0,E25250,E256F0,80BEEAC0,actors
ovl_Bg_Ikana_Dharma,10756F0,1076080,E256F0,E25F40,80BEF240,actors
ovl_En_Akindonuts,1076080,107A0A0,E25F40,E28690,80BEFBE0,actors
ovl_Eff_Stk,107A0A0,107A460,E28690,E289F0,80BF3C00,actors
ovl_En_Ig,107A460,107CC30,E289F0,E2A520,80BF3FC0,actors
ovl_En_Rg,107CC30,107EF20,E2A520,E2BFB0,80BF6790,actors
ovl_En_Osk,107EF20,10807E0,E2BFB0,E2CE70,80BF8A90,actors
ovl_En_Sth2,10807E0,1083400,E2CE70,E2E9C0,80BFA350,actors
ovl_En_Yb,1083400,1084780,E2E9C0,E2F7D0,80BFCF70,actors
ovl_En_Rz,1084780,10862A0,E2F7D0,E30A20,80BFE2F0,actors
ovl_En_Scopecoin,10862A0,10865E0,E30A20,E30CD0,80BFFE10,actors
ovl_En_Bjt,10865E0,1087470,E30CD0,E31740,80C00150,actors
ovl_En_Bomjima,1087470,108A1A0,E31740,E33610,80C00FE0,actors
ovl_En_Bomjimb,108A1A0,108C850,E33610,E35150,80C03D10,actors
ovl_En_Bombers,108C850,108DC50,E35150,E36080,80C063C0,actors
ovl_En_Bombers2,108DC50,108ED90,E36080,E36DC0,80C077C0,actors
ovl_En_Bombal,108ED90,108F830,E36DC0,E37690,80C08900,actors
ovl_Obj_Moon_Stone,108F830,108FDC0,E37690,E37B20,80C093A0,actors
ovl_Obj_Mu_Pict,108FDC0,1090430,E37B20,E37FB0,80C09930,actors
ovl_Bg_Ikninside,1090430,1090A60,E37FB0,E38500,80C09FA0,actors
ovl_Eff_Zoraband,1090A60,1090E40,E38500,E38860,80C0A5D0,actors
ovl_Obj_Kepn_Koya,1090E40,1090FA0,E38860,E38990,80C0A9B0,actors
ovl_Obj_Usiyane,1090FA0,1091A90,E38990,E39320,80C0AB10,actors
ovl_En_Nnh,1091A90,1091DB0,E39320,E395A0,80C0B600,actors
ovl_Obj_Kzsaku,1091DB0,1092170,E395A0,E398A0,80C0B920,actors
ovl_Obj_Milk_Bin,1092170,1092400,E398A0,E39AD0,80C0BCE0,actors
ovl_En_Kitan,1092400,1093200,E39AD0,E3A510,80C0BF70,actors
ovl_Bg_Astr_Bombwall,1093200,1093A70,E3A510,E3ABF0,80C0CD70,actors
ovl_Bg_Iknin_Susceil,1093A70,10945C0,E3ABF0,E3B3C0,80C0D5E0,actors
ovl_En_Bsb,10945C0,10992E0,E3B3C0,E3E930,80C0E130,actors
ovl_En_Recepgirl,10992E0,1099A80,E3E930,E3EF10,80C12E50,actors
ovl_En_Thiefbird,1099A80,109CC30,E3EF10,E41280,80C135F0,actors
ovl_En_Jgame_Tsn,109CC30,109E5F0,E41280,E42420,80C167B0,actors
ovl_Obj_Jgame_Light,109E5F0,109F4E0,E42420,E42D50,80C18170,actors
ovl_Obj_Yado,109F4E0,109F770,E42D50,E42F70,80C19060,actors
ovl_Demo_Syoten,109F770,10A0D00,E42F70,E43EA0,80C19300,actors
ovl_Demo_Moonend,10A0D00,10A1410,E43EA0,E443E0,80C1A890,actors
ovl_Bg_Lbfshot,10A1410,10A1530,E443E0,E444D0,80C1AFA0,actors
ovl_Bg_Last_Bwall,10A1530,10A1E80,E444D0,E44C40,80C1B0C0,actors
ovl_En_And,10A1E80,10A2590,E44C40,E451F0,80C1BA10,actors
ovl_En_Invadepoh_Demo,10A2590,10A4030,E451F0,E46200,80C1C120,actors
ovl_Obj_Danpeilift,10A4030,10A48B0,E46200,E468F0,80C1DC40,actors
ovl_En_Fall2,10A48B0,10A5000,E468F0,E46EB0,80C1E4C0,actors
ovl_Dm_Al,10A5000,10A5680,E46EB0,E473E0,80C1EC10,actors
ovl_Dm_An,10A5680,10A6680,E473E0,E47FB0,80C1F290,actors
ovl_Dm_Ah,10A6680,10A7140,E47FB0,E487D0,80C20290,actors
ovl_Dm_Nb,10A7140,10A7500,E487D0,E48B10,80C20D50,actors
ovl_En_Drs,10A7500,10A7900,E48B10,E48E70,80C21110,actors
ovl_En_Ending_Hero,10A7900,10A7C50,E48E70,E49180,80C21510,actors
ovl_Dm_Bal,10A7C50,10A8640,E49180,E498E0,80C21860,actors
ovl_En_Paper,10A8640,10A8F60,E498E0,E4A060,80C22250,actors
ovl_En_Hint_Skb,10A8F60,10AB5A0,E4A060,E4B980,80C22B70,actors
ovl_Dm_Tag,10AB5A0,10ABF90,E4B980,E4C0A0,80C251B0,actors
ovl_En_Bh,10ABF90,10AC480,E4C0A0,E4C4C0,80C25BA0,actors
ovl_En_Ending_Hero2,10AC480,10AC6B0,E4C4C0,E4C6C0,80C26090,actors
ovl_En_Ending_Hero3,10AC6B0,10AC8E0,E4C6C0,E4C8C0,80C262C0,actors
ovl_En_Ending_Hero4,10AC8E0,10ACB10,E4C8C0,E4CAC0,80C264F0,actors
ovl_En_Ending_Hero5,10ACB10,10ACEE0,E4CAC0,E4CE10,80C26720,actors
ovl_En_Ending_Hero6,10ACEE0,10AD5B0,E4CE10,E4D3E0,80C26AF0,actors
ovl_Dm_Gm,10AD5B0,10AE5B0,E4D3E0,E4DFB0,80C271C0,actors
ovl_Obj_Swprize,10AE5B0,10AEAF0,E4DFB0,E4E3B0,80C281C0,actors
ovl_En_Invisible_Ruppe,10AEAF0,10AEE10,E4E3B0,E4E5F0,80C28700,actors
ovl_Obj_Ending,10AEE10,10AEF90,E4E5F0,E4E720,80C28A20,actors
ovl_En_Rsn,10AEF90,10AF2F0,E4E720,E4E9D0,80C28BA0,actors
