name,vrom_start,vrom_end,rom_start,rom_end,vram_start,overlay_dir
ovl_En_Tru,EECD70,EF2EC0,CD4170,CD7EC0,80A85620,actors
ovl_En_Trt,EF2EC0,EF7B00,CD7EC0,CDAF70,80A8B770,actors
ovl_En_Test5,EF7B00,EF7E80,CDAF70,CDB270,80A903B0,actors
ovl_En_Test6,EF7E80,EFC060,CDB270,CDDF40,80A90730,actors
ovl_En_Az,EFC060,F014B0,CDDF40,CE1530,80A94A30,actors
ovl_En_Estone,F014B0,F022E0,CE1530,CE20C0,80A99EA0,actors
ovl_Bg_Hakugin_Post,F022E0,F053D0,CE20C0,CE4400,80A9ACD0,actors
ovl_Dm_Opstage,F053D0,F05830,CE4400,CE4750,80A9F950,actors
ovl_Dm_Stk,F05830,F0B000,CE4750,CE7870,80A9FDB0,actors
ovl_Dm_Char00,F0B000,F0DC60,CE7870,CE8FC0,80AA5580,actors
ovl_Dm_Char01,F0DC60,F108A0,CE8FC0,CEA9A0,80AA81E0,actors
ovl_Dm_Char02,F108A0,F10F10,CEA9A0,CEAEB0,80AAAE30,actors
ovl_Dm_Char03,F10F10,F116B0,CEAEB0,CEB480,80AAB4A0,actors
ovl_Dm_Char04,F116B0,F12010,CEB480,CEBC40,80AABC40,actors
ovl_Dm_Char05,F12010,F140F0,CEBC40,CECDB0,80AAC5A0,actors
ovl_Dm_Char06,F140F0,F14430,CECDB0,CED070,80AAE680,actors
ovl_Dm_Char07,F14430,F14AC0,CED070,CED490,80AAE9C0,actors
ovl_Dm_Char08,F14AC0,F17880,CED490,CEF370,80AAF050,actors
ovl_Dm_Char09,F17880,F18200,CEF370,CEFB90,80AB1E10,actors
ovl_Obj_Tokeidai,F18200,F1A780,CEFB90,CF1400,80AB2790,actors
ovl_En_Mnk,F1A780,F20210,CF1400,CF4850,80AB4D10,actors
ovl_En_Egblock,F20210,F20B50,CF4850,CF4FE0,80ABA7A0,actors
ovl_En_Guard_Nuts,F20B50,F21A30,CF4FE0,CF5B90,80ABB0E0,actors
ovl_Bg_Hakugin_Bombwall,F21A30,F22C40,CF5B90,CF6870,80ABBFC0,actors
ovl_Obj_Tokei_Tobira,F22C40,F232A0,CF6870,CF6E20,80ABD1D0,actors
ovl_Bg_Hakugin_Elvpole,F232A0,F23710,CF6E20,CF71C0,80ABD830,actors
ovl_En_Ma4,F23710,F262A0,CF71C0,CF8D60,80ABDCA0,actors
ovl_En_Twig,F262A0,F26CA0,CF8D60,CF95C0,80AC0830,actors
ovl_En_Po_Fusen,F26CA0,F27900,CF95C0,CF9FB0,80AC1270,actors
ovl_En_Door_Etc,F27900,F28120,CF9FB0,CFA640,80AC1ED0,actors
ovl_En_Bigokuta,F28120,F2A320,CFA640,CFBE90,80AC26F0,actors
ovl_Bg_Icefloe,F2A320,F2AA90,CFBE90,CFC450,80AC48F0,actors
ovl_fbdemo_triforce,F2AA90,F2B1D0,CFC450,CFC970,80AC5070,fbdemos
ovl_fbdemo_wipe1,F2B1D0,F2C160,CFC970,CFD400,80AC57B0,fbdemos
ovl_fbdemo_wipe3,F2C160,F2DE50,CFD400,CFDF10,80AC6740,fbdemos
ovl_fbdemo_wipe4,F2DE50,F2E110,CFDF10,CFE150,80AC8430,fbdemos
ovl_fbdemo_wipe5,F2E110,F2E570,CFE150,CFE4F0,80AC86F0,fbdemos
ovl_Effect_Ss_Sbn,F2E570,F2EEE0,CFE4F0,CFEC60,80AC8B50,effects
ovl_Obj_Ocarinalift,F2EEE0,F2F8C0,CFEC60,CFF3D0,80AC94C0,actors
ovl_En_Time_Tag,F2F8C0,F30530,CFF3D0,CFFCC0,80AC9EA0,actors
ovl_Bg_Open_Shutter,F30530,F30C00,CFFCC0,D00280,80ACAB10,actors
ovl_Bg_Open_Spot,F30C00,F30E20,D00280,D00450,80ACB1E0,actors
ovl_Bg_Fu_Kaiten,F30E20,F310C0,D00450,D006A0,80ACB400,actors
ovl_Obj_Aqua,F310C0,F31E90,D006A0,D01140,80ACB6A0,actors
ovl_En_Elforg,F31E90,F336F0,D01140,D02280,80ACC470,actors
ovl_En_Elfbub,F336F0,F33D50,D02280,D02870,80ACDCD0,actors
ovl_En_Fu_Mato,F33D50,F351A0,D02870,D038F0,80ACE330,actors
ovl_En_Fu_Kago,F351A0,F36250,D038F0,D045F0,80ACF780,actors
ovl_En_Osn,F36250,F38590,D045F0,D05C90,80AD0830,actors
ovl_Bg_Ctower_Gear,F38590,F38DA0,D05C90,D062E0,80AD2B70,actors
ovl_En_Trt2,F38DA0,F3B5D0,D062E0,D07E30,80AD3380,actors
ovl_Obj_Tokei_Step,F3B5D0,F3C180,D07E30,D08770,80AD5BB0,actors
ovl_Bg_Lotus,F3C180,F3C7F0,D08770,D08CA0,80AD6760,actors
ovl_En_Kame,F3C7F0,F3EC60,D08CA0,D0A620,80AD6DD0,actors
ovl_Obj_Takaraya_Wall,F3EC60,F3FE70,D0A620,D0B480,80AD9240,actors
ovl_Bg_Fu_Mizu,F3FE70,F40150,D0B480,D0B710,80ADAAF0,actors
ovl_En_Sellnuts,F40150,F435B0,D0B710,D0D900,80ADADD0,actors
ovl_Bg_Dkjail_Ivy,F435B0,F43DF0,D0D900,D0DFE0,80ADE230,actors
ovl_Obj_Visiblock,F43DF0,F43F10,D0DFE0,D0E0D0,80ADEA70,actors
ovl_En_Takaraya,F43F10,F45020,D0E0D0,D0EDA0,80ADEB90,actors
ovl_En_Tsn,F45020,F469D0,D0EDA0,D0FEA0,80ADFCA0,actors
ovl_En_Ds2n,F469D0,F46EF0,D0FEA0,D102D0,80AE1650,actors
ovl_En_Fsn,F46EF0,F4B4B0,D102D0,D12F90,80AE1B70,actors
ovl_En_Shn,F4B4B0,F4C720,D12F90,D13C80,80AE6130,actors
ovl_En_Stop_heishi,F4C720,F4DEF0,D13C80,D14E10,80AE73A0,actors
ovl_Obj_Bigicicle,F4DEF0,F4EDA0,D14E10,D15930,80AE8B70,actors
ovl_En_Lift_Nuts,F4EDA0,F517E0,D15930,D17330,80AE9A20,actors
ovl_En_Tk,F517E0,F553D0,D17330,D19B20,80AEC460,actors
ovl_Bg_Market_Step,F553D0,F554E0,D19B20,D19C10,80AF0060,actors
ovl_Obj_Lupygamelift,F554E0,F55B90,D19C10,D1A1C0,80AF0170,actors
ovl_En_Test7,F55B90,F58C20,D1A1C0,D1C420,80AF0820,actors
ovl_Obj_Lightblock,F58C20,F59280,D1C420,D1C950,80AF3910,actors
ovl_Mir_Ray2,F59280,F59700,D1C950,D1CD30,80AF3F70,actors
ovl_En_Wdhand,F59700,F5BA70,D1CD30,D1E6C0,80AF43F0,actors
ovl_En_Gamelupy,F5BA70,F5C0F0,D1E6C0,D1EC30,80AF6760,actors
ovl_Bg_Danpei_Movebg,F5C0F0,F5C950,D1EC30,D1F2E0,80AF6DE0,actors
ovl_En_Snowwd,F5C950,F5CE50,D1F2E0,D1F740,80AF7640,actors
ovl_En_Pm,F5CE50,F61C70,D1F740,D22850,80AF7B40,actors
ovl_En_Gakufu,F61C70,F62690,D22850,D230A0,80AFC960,actors
ovl_Elf_Msg4,F62690,F62CA0,D230A0,D23520,80AFD380,actors
ovl_Elf_Msg5,F62CA0,F62F50,D23520,D236F0,80AFD990,actors
ovl_En_Col_Man,F62F50,F63BB0,D236F0,D24080,80AFDC40,actors
ovl_En_Talk_Gibud,F63BB0,F66CA0,D24080,D260E0,80AFE8A0,actors
ovl_En_Giant,F66CA0,F67FE0,D260E0,D26E60,80B01990,actors
ovl_Obj_Snowball,F67FE0,F6A5A0,D26E60,D289F0,80B02CD0,actors
ovl_Boss_Hakugin,F6A5A0,F748F0,D289F0,D2FC20,80B05290,actors
ovl_En_Gb2,F748F0,F77170,D2FC20,D316A0,80B0F5E0,actors
ovl_En_Onpuman,F77170,F77740,D316A0,D31B40,80B11E60,actors
ovl_Bg_Tobira01,F77740,F77B80,D31B40,D31ED0,80B12430,actors
ovl_En_Tag_Obj,F77B80,F77C90,D31ED0,D31FB0,80B12870,actors
ovl_Obj_Dhouse,F77C90,F79490,D31FB0,D33090,80B12980,actors
ovl_Obj_Hakaisi,F79490,F7AAA0,D33090,D34060,80B14180,actors
ovl_Bg_Hakugin_Switch,F7AAA0,F7BE00,D34060,D34CD0,80B15790,actors
ovl_En_Snowman,F7BE00,F7F260,D34CD0,D372E0,80B16B00,actors
ovl_TG_Sw,F7F260,F7F6B0,D372E0,D37650,80B19F60,actors
ovl_En_Po_Sisters,F7F6B0,F831B0,D37650,D39F00,80B1A3B0,actors
ovl_En_Pp,F831B0,F86E00,D39F00,D3C8B0,80B1DEB0,actors
ovl_En_Hakurock,F86E00,F87F00,D3C8B0,D3D520,80B21B00,actors
ovl_En_Hanabi,F87F00,F89050,D3D520,D3E310,80B22C00,actors
ovl_Obj_Dowsing,F89050,F891D0,D3E310,D3E420,80B23D50,actors
ovl_Obj_Wind,F891D0,F89930,D3E420,D3E9C0,80B23ED0,actors
ovl_En_Racedog,F89930,F8B5A0,D3E9C0,D3FF20,80B24630,actors
ovl_En_Kendo_Js,F8B5A0,F8D380,D3FF20,D41310,80B262A0,actors
ovl_Bg_Botihasira,F8D380,F8D670,D41310,D415B0,80B28080,actors
ovl_En_Fish2,F8D670,F90B30,D415B0,D43BD0,80B28370,actors
ovl_En_Pst,F90B30,F919F0,D43BD0,D44570,80B2B830,actors
ovl_En_Poh,F919F0,F94E10,D44570,D46810,80B2C6F0,actors
ovl_Obj_Spidertent,F94E10,F96890,D46810,D47A70,80B2FB10,actors
ovl_En_Zoraegg,F96890,F99030,D47A70,D49500,80B31590,actors
ovl_En_Kbt,F99030,F9A270,D49500,D4A230,80B33D30,actors
ovl_En_Gg,F9A270,F9C380,D4A230,D4B9B0,80B34F70,actors
ovl_En_Maruta,F9C380,F9E120,D4B9B0,D4CD80,80B37080,actors
ovl_Obj_Snowball2,F9E120,F9FF50,D4CD80,D4E3D0,80B38E20,actors
ovl_En_Gg2,F9FF50,FA1560,D4E3D0,D4F400,80B3AC50,actors
ovl_Obj_Ghaka,FA1560,FA1D20,D4F400,D4FA30,80B3C260,actors
ovl_En_Dnp,FA1D20,FA32F0,D4FA30,D50980,80B3CA20,actors
ovl_En_Dai,FA32F0,FA5380,D50980,D52030,80B3DFF0,actors
ovl_Bg_Goron_Oyu,FA5380,FA5B00,D52030,D525E0,80B40080,actors
ovl_En_Kgy,FA5B00,FA8CB0,D525E0,D54460,80B40800,actors
ovl_En_Invadepoh,FA8CB0,FB55A0,D54460,D5BB80,80B439B0,actors
ovl_En_Gk,FB55A0,FB89D0,D5BB80,D5DEA0,80B50410,actors
ovl_En_An,FB89D0,FBF8B0,D5DEA0,D62110,80B53840,actors
ovl_En_Bee,FBF8B0,FC0470,D62110,D62AA0,80B5A720,actors
ovl_En_Ot,FC0470,FC3A10,D62AA0,D65090,80B5B2E0,actors
ovl_En_Dragon,FC3A10,FC5C50,D65090,D668F0,80B5E890,actors
ovl_Obj_Dora,FC5C50,FC6760,D668F0,D67150,80B60AD0,actors
ovl_En_Bigpo,FC6760,FCA640,D67150,D69E10,80B615E0,actors
ovl_Obj_Kendo_Kanban,FCA640,FCBBA0,D69E10,D6AE20,80B654C0,actors
ovl_Obj_Hariko,FCBBA0,FCBEB0,D6AE20,D6B0A0,80B66A20,actors
ovl_En_Sth,FCBEB0,FD27E0,D6B0A0,D6FA10,80B66D30,actors
ovl_Bg_Sinkai_Kabe,FD27E0,FD2D60,D6FA10,D6FEC0,80B6D660,actors
ovl_Bg_Haka_Curtain,FD2D60,FD31A0,D6FEC0,D701C0,80B6DBE0,actors
ovl_Bg_Kin2_Bombwall,FD31A0,FD39A0,D701C0,D70850,80B6E020,actors
ovl_Bg_Kin2_Fence,FD39A0,FD4120,D70850,D70DE0,80B6E820,actors
ovl_Bg_Kin2_Picture,FD4120,FD4CB0,D70DE0,D71750,80B6EFA0,actors
ovl_Bg_Kin2_Shelf,FD4CB0,FD5A40,D71750,D720A0,80B6FB30,actors
ovl_En_Rail_Skb,FD5A40,FD8C10,D720A0,D741C0,80B708C0,actors
ovl_En_Jg,FD8C10,FDB1B0,D741C0,D75B00,80B73A90,actors
ovl_En_Tru_Mt,FDB1B0,FDC8F0,D75B00,D76CC0,80B76030,actors
ovl_Obj_Um,FDC8F0,FE1A10,D76CC0,D7A460,80B77770,actors
ovl_En_Neo_Reeba,FE1A10,FE3AB0,D7A460,D7BA50,80B7C890,actors
ovl_Bg_Mbar_Chair,FE3AB0,FE3BE0,D7BA50,D7BB40,80B7E930,actors
ovl_Bg_Ikana_Block,FE3BE0,FE48B0,D7BB40,D7C4F0,80B7EA60,actors
ovl_Bg_Ikana_Mirror,FE48B0,FE5460,D7C4F0,D7CCE0,80B7F730,actors
ovl_Bg_Ikana_Rotaryroom,FE5460,FE7530,D7CCE0,D7E300,80B802E0,actors
ovl_Bg_Dblue_Balance,FE7530,FE8DF0,D7E300,D7F590,80B823B0,actors
ovl_Bg_Dblue_Waterfall,FE8DF0,FEA700,D7F590,D807B0,80B83C80,actors
ovl_En_Kaizoku,FEA700,FF0440,D807B0,D84430,80B85590,actors
ovl_En_Ge2,FF0440,FF21A0,D84430,D85810,80B8B2D0,actors
ovl_En_Ma_Yts,FF21A0,FF3690,D85810,D865F0,80B8D030,actors
ovl_En_Ma_Yto,FF3690,FF6E30,D865F0,D882A0,80B8E520,actors
ovl_Obj_Tokei_Turret,FF6E30,FF7090,D882A0,D884B0,80B91CC0,actors
ovl_Bg_Dblue_Elevator,FF7090,FF7C80,D884B0,D88DE0,80B91F20,actors
ovl_Obj_Warpstone,FF7C80,FF8480,D88DE0,D89430,80B92B10,actors
ovl_En_Zog,FF8480,FFAF80,D89430,D8B330,80B93310,actors
ovl_Obj_Rotlift,FFAF80,FFB340,D8B330,D8B6C0,80B95E20,actors
ovl_Obj_Jg_Gakki,FFB340,FFB570,D8B6C0,D8B8C0,80B961E0,actors
ovl_Bg_Inibs_Movebg,FFB570,FFB730,D8B8C0,D8BA60,80B96410,actors
ovl_En_Zot,FFB730,FFF210,D8BA60,D8DEA0,80B965D0,actors
ovl_Obj_Tree,FFF210,FFF7B0,D8DEA0,D8E350,80B9A0B0,actors
ovl_Obj_Y2lift,FFF7B0,FFFAE0,D8E350,D8E610,80B9A650,actors
ovl_Obj_Y2shutter,FFFAE0,10000B0,D8E610,D8EAF0,80B9A980,actors
ovl_Obj_Boat,10000B0,1000840,D8EAF0,D8F140,80B9AF50,actors
ovl_Obj_Taru,1000840,10015B0,D8F140,D8FBC0,80B9B6E0,actors
ovl_Obj_Hunsui,10015B0,1003030,D8FBC0,D90F10,80B9C450,actors
ovl_En_Jc_Mato,1003030,1003410,D90F10,D91260,80B9DEE0,actors
ovl_Mir_Ray3,1003410,10046C0,D91260,D92180,80B9E2C0,actors
ovl_En_Zob,10046C0,10066F0,D92180,D93570,80B9F570,actors
ovl_Elf_Msg6,10066F0,1007570,D93570,D93EA0,80BA15A0,actors
ovl_Obj_Nozoki,1007570,1008800,D93EA0,D94C50,80BA2420,actors
ovl_En_Toto,1008800,100A540,D94C50,D960B0,80BA36C0,actors
ovl_En_Railgibud,100A540,100D960,D960B0,D98450,80BA5400,actors
ovl_En_Baba,100D960,100F810,D98450,D99B00,80BA8820,actors
ovl_En_Suttari,100F810,10140B0,D99B00,D9CAE0,80BAA6D0,actors
ovl_En_Zod,10140B0,1015A20,D9CAE0,D9DD90,80BAEF70,actors
ovl_En_Kujiya,1015A20,1016810,D9DD90,D9E600,80BB08E0,actors
ovl_En_Geg,1016810,1019840,D9E600,DA0660,80BB16D0,actors
ovl_Obj_Kinoko,1019840,1019C30,DA0660,DA0A10,80BB4700,actors
ovl_Obj_Yasi,1019C30,1019F40,DA0A10,DA0CE0,80BB4AF0,actors
ovl_En_Tanron1,1019F40,101B910,DA0CE0,DA1D50,80BB4E00,actors
ovl_En_Tanron2,101B910,101D590,DA1D50,DA3220,80BB67D0,actors
ovl_En_Tanron3,101D590,101E8D0,DA3220,DA4100,80BB85A0,actors
ovl_Obj_Chan,101E8D0,101FC80,DA4100,DA5180,80BB98E0,actors
ovl_En_Zos,101FC80,1021A60,DA5180,DA6490,80BBACA0,actors
ovl_En_S_Goro,1021A60,1024D90,DA6490,DA83D0,80BBCA80,actors
ovl_En_Nb,1024D90,10268E0,DA83D0,DA96D0,80BBFDB0,actors
ovl_En_Ja,10268E0,1028960,DA96D0,DAACF0,80BC1900,actors
ovl_Bg_F40_Block,1028960,1029790,DAACF0,DAB660,80BC3980,actors
ovl_Bg_F40_Switch,1029790,1029F00,DAB660,DABC40,80BC47B0,actors
ovl_En_Po_Composer,1029F00,102BBC0,DABC40,DACF70,80BC4F30,actors
ovl_En_Guruguru,102BBC0,102CAA0,DACF70,DADB10,80BC6BF0,actors
ovl_Oceff_Wipe5,102CAA0,102E230,DADB10,DAF230,80BC7AD0,actors
ovl_En_Stone_heishi,102E230,102F560,DAF230,DB00B0,80BC9270,actors
ovl_Oceff_Wipe6,102F560,102FBB0,DB00B0,DB05C0,80BCA5A0,actors
ovl_En_Scopenuts,102FBB0,1031FC0,DB05C0,DB1EB0,80BCABF0,actors
ovl_En_Scopecrow,1031FC0,1032C70,DB1EB0,DB2890,80BCD000,actors
ovl_Oceff_Wipe7,1032C70,1033AD0,DB2890,DB2FE0,80BCDCB0,actors
ovl_Eff_Kamejima_Wave,1033AD0,1034170,DB2FE0,DB3500,80BCEB20,actors
ovl_En_Hg,1034170,1035250,DB3500,DB40B0,80BCF1D0,actors
ovl_En_Hgo,1035250,1036180,DB40B0,DB4BA0,80BD02B0,actors
ovl_En_Zov,1036180,10379D0,DB4BA0,DB5CA0,80BD11E0,actors
ovl_En_Ah,10379D0,1039030,DB5CA0,DB6BD0,80BD2A30,actors
ovl_Obj_Hgdoor,1039030,10396C0,DB6BD0,DB70C0,80BD4090,actors
ovl_Bg_Ikana_Bombwall,10396C0,103A360,DB70C0,DB7990,80BD4720,actors
ovl_Bg_Ikana_Ray,103A360,103A630,DB7990,DB7BC0,80BD53C0,actors
ovl_Bg_Ikana_Shutter,103A630,103ADA0,DB7BC0,DB8020,80BD5690,actors
ovl_Bg_Haka_Bombwall,103ADA0,103B520,DB8020,DB8630,80BD5E00,actors
ovl_Bg_Haka_Tomb,103B520,103B8B0,DB8630,DB88F0,80BD6580,actors
ovl_En_Sc_Ruppe,103B8B0,103BEB0,DB88F0,DB8DE0,80BD6910,actors
ovl_Bg_Iknv_Doukutu,103BEB0,103CA50,DB8DE0,DB9650,80BD6F10,actors
ovl_Bg_Iknv_Obj,103CA50,103D250,DB9650,DB9C20,80BD7AB0,actors
ovl_En_Pamera,103D250,103F9D0,DB9C20,DBB3F0,80BD82B0,actors
ovl_Obj_HsStump,103F9D0,103FFE0,DBB3F0,DBB940,80BDAA30,actors
ovl_En_Hidden_Nuts,103FFE0,1041210,DBB940,DBC620,80BDB040,actors
ovl_En_Zow,1041210,1042F80,DBC620,DBDA40,80BDC270,actors
ovl_En_Talk,1042F80,1043140,DBDA40,DBDBA0,80BDDFE0,actors
ovl_En_Al,1043140,1045480,DBDBA0,DBF2E0,80BDE1A0,actors
ovl_En_Tab,1045480,1046C20,DBF2E0,DC03A0,80BE04E0,actors
ovl_En_Nimotsu,1046C20,1046FD0,DC03A0,DC06F0,80BE1C80,actors
ovl_En_Hit_Tag,1046FD0,1047200,DC06F0,DC08D0,80BE2030,actors
ovl_En_Ruppecrow,1047200,1048B20,DC08D0,DC19F0,80BE2260,actors
ovl_En_Tanron4,1048B20,10498D0,DC19F0,DC2360,80BE3B80,actors
ovl_En_Tanron5,10498D0,104AFE0,DC2360,DC33F0,80BE4930,actors
ovl_En_Tanron6,104AFE0,104B170,DC33F0,DC3550,80BE6040,actors
ovl_En_Daiku2,104B170,104CAA0,DC3550,DC47F0,80BE61D0,actors
ovl_En_Muto,104CAA0,104D490,DC47F0,DC5020,80BE7B00,actors
ovl_En_Baisen,104D490,104DEC0,DC5020,DC5850,80BE84F0,actors
ovl_En_Heishi,104DEC0,104E4B0,DC5850,DC5D70,80BE8F20,actors
ovl_En_Demo_heishi,104E4B0,104EAC0,DC5D70,DC62B0,80BE9510,actors
ovl_En_Dt,104EAC0,10504C0,DC62B0,DC75E0,80BE9B20,actors
ovl_En_Cha,10504C0,10508E0,DC75E0,DC7960,80BEB520,actors
ovl_Obj_Dinner,10508E0,1050A60,DC7960,DC7AB0,80BEB940,actors
ovl_Eff_Lastday,1050A60,10511E0,DC7AB0,DC7F50,80BEBAC0,actors
ovl_Bg_Ikana_Dharma,10511E0,1051B70,DC7F50,DC87A0,80BEC240,actors
ovl_En_Akindonuts,1051B70,1055D20,DC87A0,DCAEF0,80BECBE0,actors
ovl_Eff_Stk,1055D20,10560E0,DCAEF0,DCB250,80BF0D90,actors
ovl_En_Ig,10560E0,10588B0,DCB250,DCCD70,80BF1150,actors
ovl_En_Rg,10588B0,105ABA0,DCCD70,DCE800,80BF3920,actors
ovl_En_Osk,105ABA0,105C460,DCE800,DCF6C0,80BF5C20,actors
ovl_En_Sth2,105C460,105F080,DCF6C0,DD1220,80BF74E0,actors
ovl_En_Yb,105F080,1060400,DD1220,DD2040,80BFA100,actors
ovl_En_Rz,1060400,1061F20,DD2040,DD3290,80BFB480,actors
ovl_En_Scopecoin,1061F20,1062260,DD3290,DD3540,80BFCFA0,actors
ovl_En_Bjt,1062260,10630F0,DD3540,DD3FB0,80BFD2E0,actors
ovl_En_Bomjima,10630F0,1065E20,DD3FB0,DD5E80,80BFE170,actors
ovl_En_Bomjimb,1065E20,10684B0,DD5E80,DD79A0,80C00EA0,actors
ovl_En_Bombers,10684B0,10698B0,DD79A0,DD88D0,80C03530,actors
ovl_En_Bombers2,10698B0,106A9F0,DD88D0,DD9610,80C04930,actors
ovl_En_Bombal,106A9F0,106B490,DD9610,DD9EE0,80C05A70,actors
ovl_Obj_Moon_Stone,106B490,106BA20,DD9EE0,DDA370,80C06510,actors
ovl_Obj_Mu_Pict,106BA20,106C090,DDA370,DDA800,80C06AA0,actors
ovl_Bg_Ikninside,106C090,106C6C0,DDA800,DDAD50,80C07110,actors
ovl_Eff_Zoraband,106C6C0,106CAA0,DDAD50,DDB0B0,80C07740,actors
ovl_Obj_Kepn_Koya,106CAA0,106CC00,DDB0B0,DDB1D0,80C07B20,actors
ovl_Obj_Usiyane,106CC00,106D6E0,DDB1D0,DDBB40,80C07C80,actors
ovl_En_Nnh,106D6E0,106DA00,DDBB40,DDBDC0,80C08760,actors
ovl_Obj_Kzsaku,106DA00,106DDC0,DDBDC0,DDC0C0,80C08A80,actors
ovl_Obj_Milk_Bin,106DDC0,106E050,DDC0C0,DDC2E0,80C08E40,actors
ovl_En_Kitan,106E050,106EE50,DDC2E0,DDCD20,80C090D0,actors
ovl_Bg_Astr_Bombwall,106EE50,106F6C0,DDCD20,DDD400,80C09ED0,actors
ovl_Bg_Iknin_Susceil,106F6C0,1070210,DDD400,DDDBD0,80C0A740,actors
ovl_En_Bsb,1070210,1074F50,DDDBD0,DE1160,80C0B290,actors
ovl_En_Recepgirl,1074F50,10756F0,DE1160,DE1740,80C0FFD0,actors
ovl_En_Thiefbird,10756F0,10788A0,DE1740,DE3AA0,80C10770,actors
ovl_En_Jgame_Tsn,10788A0,107A260,DE3AA0,DE4C40,80C13930,actors
ovl_Obj_Jgame_Light,107A260,107B150,DE4C40,DE5560,80C152F0,actors
ovl_Obj_Yado,107B150,107B3E0,DE5560,DE5780,80C161E0,actors
ovl_Demo_Syoten,107B3E0,107C970,DE5780,DE66B0,80C16480,actors
ovl_Demo_Moonend,107C970,107D080,DE66B0,DE6BF0,80C17A10,actors
ovl_Bg_Lbfshot,107D080,107D1A0,DE6BF0,DE6CE0,80C18120,actors
ovl_Bg_Last_Bwall,107D1A0,107DAF0,DE6CE0,DE7450,80C18240,actors
ovl_En_And,107DAF0,107E200,DE7450,DE7A00,80C18B90,actors
ovl_En_Invadepoh_Demo,107E200,107FCA0,DE7A00,DE8A10,80C192A0,actors
ovl_Obj_Danpeilift,107FCA0,1080520,DE8A10,DE9100,80C1ADC0,actors
ovl_En_Fall2,1080520,1080C70,DE9100,DE96C0,80C1B640,actors
ovl_Dm_Al,1080C70,10812F0,DE96C0,DE9BF0,80C1BD90,actors
ovl_Dm_An,10812F0,10822F0,DE9BF0,DEA7C0,80C1C410,actors
ovl_Dm_Ah,10822F0,1082DB0,DEA7C0,DEAFE0,80C1D410,actors
ovl_Dm_Nb,1082DB0,1083170,DEAFE0,DEB320,80C1DED0,actors
ovl_En_Drs,1083170,1083570,DEB320,DEB690,80C1E290,actors
ovl_En_Ending_Hero,1083570,10838C0,DEB690,DEB9A0,80C1E690,actors
ovl_Dm_Bal,10838C0,10842B0,DEB9A0,DEC100,80C1E9E0,actors
ovl_En_Paper,10842B0,1084BD0,DEC100,DEC880,80C1F3D0,actors
ovl_En_Hint_Skb,1084BD0,1087230,DEC880,DEE1C0,80C1FCF0,actors
ovl_Dm_Tag,1087230,1087C20,DEE1C0,DEE8E0,80C22350,actors
ovl_En_Bh,1087C20,1088110,DEE8E0,DEED00,80C22D40,actors
ovl_En_Ending_Hero2,1088110,1088340,DEED00,DEEF00,80C23230,actors
ovl_En_Ending_Hero3,1088340,1088570,DEEF00,DEF100,80C23460,actors
ovl_En_Ending_Hero4,1088570,10887A0,DEF100,DEF300,80C23690,actors
ovl_En_Ending_Hero5,10887A0,1088B70,DEF300,DEF650,80C238C0,actors
ovl_En_Ending_Hero6,1088B70,1089240,DEF650,DEFC20,80C23C90,actors
ovl_Dm_Gm,1089240,108A240,DEFC20,DF07F0,80C24360,actors
ovl_Obj_Swprize,108A240,108A780,DF07F0,DF0BF0,80C25360,actors
ovl_En_Invisible_Ruppe,108A780,108AAA0,DF0BF0,DF0E30,80C258A0,actors
ovl_Obj_Ending,108AAA0,108AC20,DF0E30,DF0F60,80C25BC0,actors
ovl_En_Rsn,108AC20,108AF80,DF0F60,DF1210,80C25D40,actors
